characterId,name,realName,gender,status,dob,dod
2391,Maria Nunez,Maria Nunez,Female,Alive,,
2392,Maria Rambeau,Maria Rambeau,Female,Deceased,,2020
2393,Maria Rodriguez,Maria Rodriguez,Female,Alive,,
2394,Maria Stark,Maria Collins Carbonell Stark,Female,Deceased,,"December 16, 1991[1]"
2395,Maria Stark/Camp Lehigh Time Heist,Maria Collins Carbonell Stark,Female,Alive,,
2396,Mariah Leitner,Mariah Leitner,Female,Alive,,
2397,Marilyn Toussaint,Marilyn Toussaint,Female,Unknown,,
2398,Marina,Marina,Female,Alive,,
2399,Marino,Marino,Male,Alive,,
2400,Mario,Mario,Male,Alive,,
2401,Mario Green,Mario Green,Male,Alive,,
2402,Marion James,Marion James,Female,Alive,,
2403,Marisol,Marisol,Female,Alive,,
2404,Marjorie,Marjorie,Female,Alive,,
2405,Mark (Consultant),Mark,Male,Alive,,
2406,Mark (Patron),Mark,Male,Alive,,
2407,Mark (Wealthy),Mark,Male,Alive,,
2408,Mark Bailey,Mark Bailey,Male,Alive,,
2409,Mark Basso,Mark Basso,Male,Alive,,
2410,Mark Higgins,Mark Higgins,Male,Deceased,,Aug-17
2411,Mark Smith,Mark Smith,Male,Alive,,
2412,Markham,Markham,Male,Deceased,,Late 2017
2413,Marlena Olin,Marlena Olin,Female,Deceased,,Spring 2018
2414,Marlene,Marlene,Female,Alive,,
2415,Marlene Erskine,Marlene Erskine,Female,Deceased,,"December 12, 1937[1]"
2416,Marlene Vistain,Marlene Fisk (formerly)Marlene Vistain,Female,Deceased,,2015-2018
2417,Marlo,Marlo,Female,Alive,,
2418,Marquel Booker,Marquel Booker,Male,Deceased,,
2419,Marshall,Marshall,Male,Unknown,,
2420,Marta,Marta,Female,Alive,,
2421,Martha,Martha,Female,Alive,,
2422,Martin (Husband),Martin,Male,Unknown,,
2423,Martin (Mercenary),Martin,Male,Deceased,,May-18
2424,Martin (S.H.I.E.L.D.),Martin,Male,Alive,,
2425,Martin (Variant),Martin,Male,Unknown,,
2426,Martina,Martina,Female,Alive,,
2427,Martinex,Martinex,Male,Alive,,
2428,Mary (Hand),Mary,Female,Alive,,
2429,Mary (Millennial),Mary,Female,Alive,,
2430,Mary (The Griffith),Mary,Female,Alive,,
2431,Mary Livanos,Mary Livanos,Female,Alive,,Spring 2018 (victim of the Snap; resurrected by Hulk in 2023)
2432,Mary Morrison,Mary Morrison,Female,Alive,,
2433,Mary Walker,Mary Walker,Female,Alive,,
2434,Maskless Sakaaran,,Male,Deceased,,August 2014[1]
2435,Mason (Air Force),Mason,Male,Alive,,
2436,Mason (Doctor),Mason,Female,Alive,,
2437,Mason (Reporter),Mason,,Alive,,
2438,Master Minoru,Tina Minoru,Female,Alive,,
2439,Masterson (1024),Masterson,Male,Alive,,
2440,Masterson (8656),Masterson,Female,Alive,,
2441,Maston-Dar,Maston-Dar,Male,Deceased,,2091
2442,Mathias Cole,Mathias Cole,Male,Alive,,
2443,Matias,Matias,Male,Deceased,,Spring 2024
2444,Matt,Matt,Male,Alive,,
2445,Matthew,Matthew,Male,Alive,,
2446,Matthew Ellis,Matthew Ellis,Male,Alive,,
2447,Mauler,Brendon Doyle,Male,Alive,,
2448,Maureen Denton,Maureen Denton,Female,Alive,,
2449,Maury Tuttlebaum,Maury Tuttlebaum,Male,Alive,,
2450,Mavis,Mavis,Female,Alive,,
2451,Max (Dog),Max,Male,Alive,,
2452,Max (Pet),Max,Male,Alive,,
2453,Max (Wizard),Max,Male,Alive,,
2454,Max Tatum,Maximilian Tatum,Male,Alive,,
2455,Maximus,Maximus Boltagon,Male,Alive,,
2456,Maxwell,Maxwell,Male,Alive,,
2457,May Parker,Maybelle Parker,Female,Deceased,1964[5],Spring 2018 (victim of the Snap; resurrected by Hulk in 2023)November 2024
2458,May Parker/Zombie Outbreak,Maybelle Parker,Female,Deceased,,
2459,Maya Hansen,Maya Hansen,Female,Deceased,,"December 24, 2012[1]"
2460,Mayhem,Mayhem,Female,Alive,"February 28, 2017[5][6][7][8]",
2461,Maynard Tiboldt,Maynard Tiboldt,Male,Alive,,
2462,User blog:MAYUKH DAS/DB COOPER,,,,,
2463,Mazur,Mazur,Male,Deceased,,Nov-16
2464,McCafferty,McCafferty,Male,Deceased,,"April 16, 2017"
2465,McCaffrey,McCaffrey,Female,Alive,,
2466,McClintock,McClintock,Male,Deceased,,
2467,McKenna,McKenna,Female,Alive,,
2468,McManus,McManus,Male,Deceased,,Apr-15
2469,Meade,Meade,Male,Alive,,
2470,Medusa,Medusalith Amaquelin,Female,Alive,,
2471,Meg,Meg,Male,Alive,,
2472,Megan (Assistant),Megan,Female,Alive,,
2473,Megan (Atlas),Megan,Female,Alive,,
2474,Megan (Millennial),Megan,Female,Alive,,
2475,Megan Henderson,Megan Henderson,Female,Alive,,
2476,Megan McLaren,Megan McLaren,Female,Alive,,
2477,Mehta,Mehta,Female,Alive,,
2478,Mei,Mei,Female,Alive,,
2479,Melanie Bradfield,Melanie Bradfield,Female,Unknown,,
2480,Melina Vostokoff,Melina Vostokoff (Мелина Востоков),Female,Alive,,
2481,Melinda May,Melinda Qiaolian May,Female,Alive,,"March 2017 (later revived)Mid-2019 (one-dimensional, later revived)"
2482,Melinda May/Destroyed Earth,Melinda Qiaolian May,Female,Deceased,,
2483,Melinda May/Life-Model Decoy,Melinda May,Female (feminine programming & voice),Destroyed,"April 12, 2017",Apr-17
2484,Melissa Bowen,Melissa Bowen,Female,Alive,,
2485,Melissa Bowen/Tandy Bowen Engineer,Melissa Bowen,Female,Alive,,
2486,Melissa Bowen/Tandy Bowen's Perfect Life,Melissa Bowen,Female,Alive,,
2487,Melody,Melody,Female,Alive,,
2488,Melter,Bruno Horgan,Male,In Custody,,
2489,Meltzer,Meltzer,Male,Deceased,,"July 11, 1947"
2490,Melvin Ortiz,Melvin Ortiz,Male,Alive,,
2491,Melvin Potter,Melvin Potter,Male,In Custody,,
2492,Melvin Yorkes,Melvin Yorkes,Male,Alive,,
2493,Menz,Menz,Male,Alive,,
2494,Mephisto,,,,,
2495,Merchant Tribe Elder,,Female,Alive,,
2496,Meredith Quill,Meredith Quill,Female,Deceased,1961[3][4],Late 1988[1][5]
2497,Meredith Tredwyck,Meredith Tredwyck,Female,Alive,,
2498,Mertz,Mertz,Male,Alive,,
2499,Messner,Messner,Male,Alive,,
2500,Method Man,Clifford M. Smith Jr.,Male,Alive,,
2501,Meyer,Meyer,Female,Alive,,
2502,Michael (Inhuman),Michael,Male,Alive,,
2503,Michael (Thief),Michael,Male,In Custody,,
2504,Michael Carter,Michael Carter,Male,Alive[1],,
2505,Michael Duffy,Michael Joseph Duffy,Male,Unknown,,
2506,Michael Duffy (Fiction),Michael Duffy,Male,Fictional,,
2507,Michael Gorani,Michael Gorani,Male,Alive,,
2508,Michael Jortrier,Michael Jortrier,Male,Deceased,,Nov-15
2509,Michael Kemp,Michael Kemp,Male,In Custody,,
2510,Michael O'Connell,Michael O'Connell,Male,Alive,,
2511,Michael Phillips,Michael Phillips,Male,Alive,,
2512,Michael Pilgrim,Michael Pilgrim,Male,Alive,,
2513,Michael Smith,Michael Anthony Smith II,Male,Alive,,
2514,Michael Wilkins,Michael Wilkins,Male,Alive,,
2515,Michaela Alex Gabriel,Michaela Alex Gabriel,Female,Alive,,
2516,Michaels,Michaels,Female,Alive,,
2517,Michelle Caldwell,Michelle Caldwell,Female,Alive,,
2518,Michelle Jones,Michelle Jones-Watson,Female,Alive,"June 10, 2001[2]",Spring 2018 (victim of the Snap; resurrected by Hulk in 2023)
2519,Michelle Raymond,Michelle Raymond,Female,Alive,,
2520,Mickey,Mickey,Male,Alive,,
2521,Mickey O'Hare,Mickey O'Hare,Male,Deceased,,Apr-16
2522,Micro,David Linus Lieberman,Male,Alive,,
2523,Microbe,Zachary Smith Jr.,Male,Alive,,
2524,Miek,Miek,Female,Alive,,
2525,Miek/Party Prince Thor,Miek,Male,Alive,,
2526,Miguel (Child),Miguel,Male,Alive,,
2527,Miguel (FBI),Miguel,Male,Alive,,
2528,Miguel (Student),Miguel,Male,Alive,,
2529,Miguel Valdez,Miguel Valdez,Male,In Custody,,
2530,Mika Prada,Mika Prada,Female,Alive,,
2531,Mikayla Bell,Mikayla Bell,Female,Alive,"August 25, 1992[1]",
2532,Mikayla Bell/Andre Deschaine's Torture,Mikayla Bell,Female,Alive,,
2533,Mikayla Bell/Tandy Bowen Drug Addict,Mikayla Bell,Female,Alive,,
2534,Mikayla Bell/Tyrone Johnson Killed,Mikayla Bell,Female,Alive,,
2535,Mike (Bartender),Mike,Male,Alive,,
2536,Mike (Ex-Boyfriend),Mike,Male,Alive,,
2537,Mike (Jigsaw's Crew),Mike,Male,Deceased,,Spring 2018
2538,Mike Bashille,Michael Bashille,Male,Deceased,,"November 29, 2016"
2539,Mike Charles,Mike Charles,Male,Alive,,
2540,Mike Jones,Mike Jones,Male,Unknown,,
2541,Mike Li,Mike Li,Male,Deceased,,"April 26, 1946"
2542,Mike O'Shea,Mike O'Shea,Male,Alive,,
2543,Mike on a Bike,Mike,Male,Alive,,
2544,Mike Peterson/Monolith Recreation,Mike Peterson,Male,Destroyed,"December 6, 2017","December 6, 2017"
2545,Mike Stephens,Mike Stephens,Male,Deceased,,Dec-44
2546,Mikey (Hell's Kitchen),Mikey,Male,Alive,,
2547,Mikey (NYPD),Mikey,Male,Alive,,
2548,Mikhail,Mikhail (Михаил),Male,Alive,,
2549,Mikhail Fjodorov,Mikhail Fjodorov (Михаил Фёдоров),Male,Deceased,,Early 2012
2550,Miki,美姫 (Miki),Female,Alive,,
2551,Miklos Kozlov,Miklos Kozlov,Male,Deceased,,Early 2017
2552,Miles Lydon,Miles Lydon,Male,Alive,"April 24, 1987[1]",
2553,Miles Morales,Miles Gonzalo Morales,Male,Alive,,
2554,Miles Van Ert,Miles Van Ert,Male,Unknown,,
2555,Milgrom,Milgrom,Male,Alive,,
2556,Miller (NYPD),Miller,Male,Alive,,
2557,Miller (Sheriff),Miller,Male,Alive,,
2558,Miller (SSR),Miller,Male,Alive,,
2559,Miller (Teacher),Miller,Male,Unknown,,
2560,Milton,Milton,Male,Alive,,
2561,Mina Hess,Mina Hess,Female,Alive,,
2562,Mina Hess/Tandy Bowen Engineer,Mina Hess,Female,Alive,,
2563,Mindy Peterson,Mindy Peterson,Female,Alive,,
2564,Minelli,Minelli,Male,Alive,,
2565,Minerva Leader,,Female,Alive,,
2566,Ming,明 (Ming),Male,Unknown,,
2567,Minh Mang,Minh Mang,Male,Alive,,
2568,Mining Tribe Elder,,Female,Alive,,
2569,Minn-Erva,Minn-Erva,Female,Deceased,,Jun-95
2570,Minuteman 02094209,,Male,Alive,,
2571,Minuteman 1507311,,Male,Alive,,
2572,Minuteman 20061486,,Female,Deceased,,"April 12, 1985 (time-traveled)"
2573,Minuteman 200914867365,,Male,Deceased,,"April 12, 1985 (time-traveled)"
2574,Minuteman 5705397283,,Male,Alive,,
2575,Minuteman 750682931199,,Male,Unknown,,
2576,Minuteman 90018371,,Male,Alive,,
2577,Minuteman 90150,,Female,Alive,,
2578,Mira Donohue,Mira Donohue,Female,Alive,,
2579,Miriam Fry,Miriam Fry,Female,Alive,,
2580,Miriam Sharpe,Miriam Sharpe,Female,Alive,,
2581,Miss Minutes,,,Active,,
2582,Missy,Missy,Female,Alive,,
2583,Mister Fantastic/Illuminati Assembled,Reed Richards,Male,Deceased,,"February 12, 2021[2]"
2584,Mister Immortal,Craig Hollis,Male,Alive,,
2585,Mister Jip,,Male,Unknown,,
2586,Mister Kitson,Kitson III,Male,Alive,,
2587,Mistress,,Female,Deceased,,Nov-16
2588,Misty Knight,Mercedes Kelly Knight,Female,Alive,1984–1985,
2589,MIT Assistant Vice Chancellor,,Female,Alive,,
2590,Mita Nansari,Mita Nansari,Female,Alive,,
2591,Mitch (Global Incorporated),Mitch,Male,Alive,,
2592,Mitch (LAPD),Mitch,Male,Unknown,,
2593,Mitch Yasdan,Mitch Yasdan,Male,Alive,,
2594,Mitchell Carson,Mitchell Carson,Male,Alive,,
2595,Mitchell Ellison,Mitchell Ellison,Male,Alive,,
2596,Mobius M. Mobius,,Male,Alive,,
2597,Mockta,Mockta,Male,Deceased,,Late 2017
2598,Mohammed Yavari,,Male,Alive,,
2599,Moira Brandon,Moira Brandon,Female,Alive,,
2600,Moke,Moke,Male,Deceased,,Spring 2018
2601,Molly Bowden,Molly Bowden,Female,Alive,,
2602,Molly Hernandez,Molly Hayes Hernandez,Female,Alive,"January 24, 2003",
2603,Molly Hernandez/Dark Dimension,Molly Hayes Hernandez,Female,Unknown,,
2604,Molly Hernandez/Time-Travelling Runaways,Molly Hayes Hernandez,Female,Deceased,Jan-03,2021
2605,Moloka Dar,Moloka Dar,Male,Deceased,,Aug-14
2606,Mona Lee,Mona Lee,Female,Alive,,
2607,Monica Rambeau,Monica Rambeau,Female,Alive,June 1983–June 1984[2],Spring 2018 (victim of the Snap; resurrected by Hulk in 2023)
2608,Monica Warren,Monica Warren,Female,Alive,,
2609,Monroe,Monroe,Female,Alive,,
2610,Monsieur Flambé,,Male,Deceased,,"February 25, 2009[2][3]"
2611,Monstrous Inmate,,Male,Deceased,,August 2014[1]
2612,Montalban,Montalban,Male,Alive,,
2613,Montalban (Fiction),Montalban,Male,Fictional,,
2614,Monti,Monti,Male,Alive,,
2615,Moon Knight,Marc Spector,Male,Alive,"March 9, 1987[7]",Mid-2024 (resurrected by the Gates of Osiris)
2616,Moore,Moore,Male,Alive,,
2617,Moore (Department of Correction),Moore,Female,Deceased,,Sep-17
2618,Moose,Moose,Male,Deceased,,"November 9, 2016"
2619,Morales (Landman and Zack),Morales,Male,Alive,,
2620,Morales (S.H.I.E.L.D.),Morales,Male,Unknown,,
2621,Mordis,Mordis,Male,Deceased,,2016
2622,More,More,Male,Alive,,
2623,Morgan,Morgan,Male,Alive,,
2624,Morgan le Fay,Morgan le Fay,Female,Alive,,
2625,Morgan Stark,Morgan H. Stark,Female,Alive,2019,
2626,Morita,Morita,Male,Alive,,
2627,Morris (Dijiang),Morris,Male,Alive,,
2628,Morris (Landlord),Morris,Male,Alive,,
2629,Morris Bench,Morris Bench,Male,Alive,,
2630,Morris Walters,William Morris Walters,Male,Alive,,
2631,Mortimer Hayes,Mortimer Hayes,Male,Alive,,
2632,Mortimer Norris,Mortimer Norris,Male,Alive,,
2633,Morty Bennett,Morty Bennett,Male,Deceased,,"November 27, 2016"
2634,Mother Teresa,,Male,In Custody,,
2635,Mouse (Lighthouse),,Male,Deceased,,2091
2636,Mouse (Styler),,Male,Alive,,
2637,Mr. Cavallo,Cavallo,Male,Alive,,
2638,Mr. Fowler,Fowler,Male,Alive,,
2639,Mr. Hillman,Hillman,Male,Alive,,
2640,Mr. Hoskins,Hoskins,Male,Alive,,
2641,Mr. Larssen,Larssen,Male,Alive,,
2642,Mr. Palmer,Palmer,Male,Alive,,
2643,Mr. Snoofers,Mr. Snoofers,Male,Deceased,,
2644,Mrs. Arocho,Arocho,Female,Alive,,
2645,Mrs. Cavallo,Cavallo,Female,Alive,,
2646,Mrs. Chen,Chen,Female,Alive,,
2647,Mrs. Davis,Davis,Female,Alive,,
2648,Mrs. Evans,Evans,Female,Alive,,
2649,Mrs. Fitz,Fitz,Female,Alive,,
2650,Mrs. Fitz/Framework,Fitz,Female,Deleted,,2017
2651,Mrs. Hillman,Hillman,Female,Alive,,
2652,Mrs. Hoskins,Hoskins,Female,Alive,,
2653,Mrs. Kovak,Kovak,Female,Alive,,
2654,Mrs. Lee,Lee,Female,Deceased,2017 (Real Life),2017
2655,Mrs. Nielson,Nielson,Female,Alive,,
2656,Mrs. Slattery,Slattery,Female,Deceased,,1986
2657,Mrs. Triplett,Triplett,Female,Alive,,
2658,Mrs. Yasdan,Yasdan,Female,Alive,,
2659,Mrs. Zeller,Zeller,Female,Alive,,
2660,Ms. Hoskins,Hoskins,Female,Alive,,
2661,Ms. Marvel,Kamala Khan,Female,Alive,,
2662,Muneeba Khan,Muneeba Khan,Female,Alive,,
2663,Munney,Munney,Male,Alive,,
2664,Murakami,Murakami (村上),Male,Unknown,,
2665,Murph,Murph,Male,Alive,,
2666,Murphy,Murphy,Female,Alive,,
2667,Murray (Doctor),Murray,Male,Alive,,
2668,Murray (Hobo),Murray,Male,Alive,,
2669,Mustache Loki,Loki Laufeyson,Fluid (masculine appearance),Alive,,
2670,Myers and Krueger,Myers and Krueger,Males,Alive,,
2671,Myman,Myman,Male,Alive,,
2672,Mysterio,Quentin Beck,Male,Deceased,,July 2024[1]
2673,N'Jobu,N'Jobu,Male,Deceased,,1992[1]
2674,N'Jobu/Killmonger's War,N'Jobu,Male,Deceased,,
2675,N'Taki,N'Taki,Male,Alive,,
2676,Nadia,Nadia,Female,Alive,,
2677,Nadrah Zaghlul,Nadrah Zaghlul,Female,Alive,,
2678,Nahui,Nahui,Male,Deceased,,Sep-13
2679,Naib,Naib,Male,Alive,,
2680,Najaf,Najaf,Male,Alive,,
2681,Najma,Najma,Female,Deceased,,2025
2682,Nakia,Nakia,Female,Alive,,
2683,Nakia Bahadir,Nakia Bahadir,Female,Alive,,
2684,Nana B,,Female,Alive,,
2685,Nandi Tyler,Nandi Tyler,Female,In Custody,,
2686,Narblik,Narblik,Male,Deceased,,October 2014[1]
2687,Naren,Naren,Male,Alive,,
2688,Natalia Polozneva,Natalia Polozneva,Female,Alive,Mid-2001[1],
2689,Natasha Romanoff's Mother,Romanoff,Female,Deceased,,
2690,Nate (Fan),Nate,Male,Alive,,
2691,Nate (Manager),Nate,Male,Alive,,
2692,Nate's Mother,,Female,Alive,,
2693,Nathan B. Nathanson,Nathan B. Nathanson,Male,Deceased,,"April 12, 2017[1]"
2694,Nathan Bowen,Nathan Bowen,Male,Deceased,,"February 25, 2009[3][2]"
2695,Nathan Bowen/Dark Dimension,Nathan Bowen,Male,Destroyed,,2017
2696,Nathan Bowen/Tandy Bowen Engineer,Nathan Bowen,Male,Alive,,
2697,Nathan Bowen/Tandy Bowen's Perfect Life,Nathan Bowen,Male,Alive,,
2698,Nathan Garrett,Nathaniel Garrett,Male,Alive,,
2699,Nathan Silva,Nathan Silva,Male,Deceased,,2003
2700,Nathaniel Barton,Nathaniel Pietro Barton,Male,Alive,May-15,Spring 2018 (victim of the Snap; resurrected by Hulk in 2023)
2701,Nathaniel Malick,Nathaniel Malick,Male,Deceased,,Early 1970
2702,Nathaniel Malick/History Altered by Chronicoms,Nathaniel Malick,Male,Deceased,,Mid-2019 (time-traveled from 1983)
2703,Nathi Zuma,Nathi Zuma,Male,Alive,,
2704,Nav,Nav,Female,Alive,,
2705,Navarro,Navarro,Male,Alive,,
2706,Navid,Navid,Male,Alive,,
2707,Nebula,Nebula,Female,Alive,,
2708,Nebula/Cosmic Time Heist,Nebula,Female,Deceased,,October 2023 (time-traveled from August 2014)
2709,Nebula/Party Prince Thor,Nebula,Female,Alive,,
2710,Nebula/Ravager T'Challa,Nebula,Female,Alive,,
2711,Ned Leeds,Edward Leeds,Male,Alive,"November 10, 2001[5]",Spring 2018 (victim of the Snap; resurrected by Hulk in 2023)
2712,Ned Leeds' Lola,,Female,Alive,,
2713,Ned Silver,Ned Silver,Male,Alive,,
2714,Neda Kazemi,Neda Kazemi,Female,Alive,,
2715,Neils,Neils,Male,Alive,,
2716,Nelson Burke,Nelson Burke,Male,Alive,,
2717,Nervous Zealot,,Male,Deceased,,2016[1]
2718,Nesbitt,Nesbitt,Male,Deceased,,"October 28, 2015"
2719,Netherlands Warden,,Male,Alive,,
2720,Neville Barnwell,Neville Barnwell,Male,Deceased,,"December 1, 2015"
2721,New York Times Reporter,,Male,Alive,,
2722,Newman,Newman,Male,Alive,,
2723,Nezarr the Calculator,Nezarr,Male,Alive,,
2724,Nichelle,Nichelle,Female,Alive,,
2725,Nicholas Cooper,Nicholas Cooper,Male,Deceased,,2014
2726,Nicholas Lee,Nicholas Lee,Male,Alive,,
2727,Nichols,Nichols,Female,Alive,,
2728,Nick Driscoll,Nick Driscoll,Male,Alive,,
2729,Nick Fury,Nicholas Joseph Fury,Male,Alive,"July 4, 1950[13][2]",Spring 2018 (victim of the Snap; resurrected by Hulk in 2023)
2730,Nick Fury/Avengers Assassinated,Nicholas Joseph Fury,Male,Alive,,
2731,Nick Fury/Framework,Nicholas Joseph Fury,Male,Deleted,,2017
2732,Nick Fury/History Altered by Chronicoms,Nicholas Joseph Fury,Male,Alive,,
2733,Nick Fury/New York Time Heist,Nicholas Joseph Fury,Male,Alive,,
2734,Nick Fury/Party Prince Thor,Nicholas Joseph Fury,Male,Alive (comatose),,
2735,Nick Fury/Super Soldier Peggy Carter,Nicholas Joseph Fury,Male,Alive,,
2736,Nick Manolis,Nicholas Manolis,Male,Alive,,
2737,Nick Spanos,Nicholas Spanos,Male,Deceased,,Mid-2017[2][1]
2738,Nicky,Nicholas,Male,Alive,,
2739,Nico,Nico,Male,Deceased,,Spring 2024
2740,Nico Minoru,Nico Minoru,Female,Alive,Early 2001,
2741,Nico Minoru/Dark Dimension,Nico Minoru,Female,Unknown,,
2742,Nico Minoru/Healing Algorithm,Nico Minoru,Female,Deleted,,Early 2018
2743,Nico Minoru/Time-Travelling Runaways,Nico Minoru,Female,Deceased,Early 2001,2021
2744,Nicodemus West,Nicodemus West,Male,Alive,,Spring 2018 (victim of the Snap; resurrected by Hulk in 2023)
2745,Nicodemus West/Corrupted Doctor Strange,Nicodemus West,Male,Deceased,,"February 2, 2018"
2746,Nicole,Nicole,Female,Alive,,
2747,Nicole (Mack),Nicole,Female,Alive,,
2748,Nicole (Nurse),Nicole,Female,Alive,,
2749,Nicole Kent,Nicole Kent,Female,Alive,,
2750,Nicole Mackenzie,Nicole Mackenzie,Female,Alive,,
2751,Nigel Garrison,Nigel Garrison,Male,Deceased,,Aug-17
2752,Night Thrasher,Dwayne Michael Taylor,Male,Alive,,
2753,Nihar Nadeem,Nihar Nadeem,Male,Alive,,
2754,Nikki,Nikki Ramos,Female,Alive,,
2755,Nikola,Nikola,Male,Deceased,,"April 26, 1946"
2756,Nikolai Poloznev,Nikolai Poloznev (Николай Полознев),Male,Deceased,,Spring 2018
2757,Nikolay Baskov,Nikolay Victorovich Baskov,Male,Alive,,
2758,Niles Lindmore,Niles Lindmore,Male,Unknown,,
2759,Niles Lindmore/Chronicom,,None (masculine appearance & voice),Deceased,,"July 21, 1955"
2760,Niles Lindmore/History Altered by Chronicoms,Niles Lindmore,Male,Deceased,,"July 21, 1955"
2761,Nines Hat,,Male,Deceased,,Late 2017
2762,Ninny the Nonnie,,Male,Alive,,
2763,Noah,Noah,None (masculine appearance & voice),Deceased,,"December 4, 2017"
2764,Noah Burstein,Noah Burstein,Male,Alive,,
2765,Nobu Yoshioka,Yoshioka Nobu (吉岡信),Male,Deceased,,Early 2015 (later resurrected)November 2015
2766,Noel Chevalier,Noel Chevalier,Male,Deceased,,2010
2767,Noelle Walters,Noelle Walters,Female,Deceased,,Mar-15
2768,Nomble,Nomble,Female,Alive,,
2769,Nonna Manfredi,Manfredi,Female,Alive,,
2770,NoobMaster69,,Male,Alive,,
2771,Nora Patseras,Nora Patseras,Female,Alive,2005-2006,
2772,Norah Houtz,Norah Houtz,Female,Alive,,
2773,Norex,Norex,Male,Deceased,,June 1995[1]
2774,Noriko Sato,Noriko Sato,Female,Alive,1995,
2775,Norma,Norma,Female,Alive,,
2776,Nova Prime's Assistant,,Female,Alive,,
2777,Number 33,Number 33,Female,Deceased,,2000s
2778,O'Brien,O'Brien,Male,Unknown,,
2779,O'Brien/Framework,O'Brien,Male,Deleted,2017 (Real World),2017
2780,O'Connor (FBI),O'Connor,Male,In Custody,,
2781,O'Connor (Veteran),O'Connor,Male,Deceased,,"November 24, 2016"
2782,O'Rourke,O'Rourke,Male,Alive,,
2783,Obadiah Stane/Killmonger's War,Obadiah Stane,Male,In Custody,,
2784,Oblo,Oblo,Male,Deceased,,October 2014[1]
2785,Ockty,Ockty,Male,Deceased,,2024
2786,Octavian Bloom,Octavian Bloom,Male,Deceased,,Apr-15
2787,Odin,Odin Borson,Male,Deceased,,Late 2017[3]
2788,Odin (Asgardian Actor),,Male,Alive,,
2789,Odin/Asgard Time Heist,Odin Borson,Male,Alive,,
2790,Odin/Avengers Assassinated,Odin Borson,Male,Alive,,
2791,Odin/New York Time Heist,Odin Borson,Male,Alive,,
2792,Odin/Party Prince Thor,Odin Borson,Male,Alive,,
2793,Odin/Super Soldier Peggy Carter,Odin Borson,Male,Alive,,
2794,Oeznik,Oeznik,Male,Alive,,
2795,Okoye,Okoye,Female,Alive,,
2796,Okoye/Killmonger's War,Okoye,Female,Alive,,
2797,Okoye/Ravager T'Challa,Okoye,Female,Alive,,
2798,Okoye/Zombie Outbreak,Okoye,Female,Deceased,,Spring 2018
2799,Oksana,Oksana,Female,Deceased,,Jun-16
2800,Olaf,Olaf,Male,Alive,,
2801,Old Lace,Old Lace,Female,Alive,,
2802,Old Man,,Male,Alive,,
2803,Oleg,Oleg,Male,Deceased,,
2804,Oleg Maximoff,Oleg Maximoff,Male,Deceased,,"March 30, 1999[2]"
2805,Olga Pachinko,Olga Pachinko (Ольга Пачинко),Female,Alive,,
2806,Oliver (Agent),Oliver,Male,Deceased,,May-15
2807,Oliver (Newsstand),Oliver,Male,Alive,,
2808,Olivia Walker,Olivia Walker,Female,Alive,,
2809,Olsky,Olsky,Male,Alive,,
2810,Olsney,Olsney,Female,Alive,,
2811,Omar (Concierge),Omar,Male,Alive,,
2812,Omar (Global Incorporated),Omar,Male,Alive,,
2813,Omar (Ten Rings),Omar,Male,Deceased,,Nov-09
2814,Omega,Omega,,Unknown,,
2815,One Above All,,Male,Unknown,,
2816,Orson Randall,Orson Randall,Male,Alive,,
2817,Orville,Orville,Male,Alive,,
2818,Oscar (Criminal),Oscar,Male,Alive,,
2819,Oscar (Nurse),Oscar,Male,Alive,,
2820,Oscar (Watchdog),,Male,In Custody,,
2821,Oscar Arocho,Oscar Arocho,Male,Alive,,
